timestamp,temperature_c,power_w
2026-02-07T16:43:53+00:00,26.8,712.6
2026-02-07T16:43:55+00:00,26.8,685.6
2026-02-07T16:43:57+00:00,26.8,750.2
2026-02-07T16:43:59+00:00,27.07,729.6
2026-02-07T16:44:01+00:00,26.33,708.3
2026-02-07T16:44:03+00:00,26.59,722.2
2026-02-07T16:44:05+00:00,26.42,1349.3
2026-02-07T16:44:07+00:00,26.2,761.7
2026-02-07T16:44:09+00:00,26.69,764.2
2026-02-07T16:44:11+00:00,26.36,761.9
2026-02-07T16:44:13+00:00,26.12,707.8
2026-02-07T16:44:15+00:00,26.74,757.0
2026-02-07T16:44:17+00:00,26.63,782.0
2026-02-07T16:44:19+00:00,26.29,797.7
2026-02-07T16:44:21+00:00,26.04,809.3
2026-02-07T16:44:23+00:00,26.26,833.0
2026-02-07T16:44:25+00:00,26.3,858.9
2026-02-07T16:44:27+00:00,25.89,797.5
2026-02-07T16:44:29+00:00,26.11,894.0
2026-02-07T16:44:31+00:00,26.1,1555.9
2026-02-07T16:44:33+00:00,25.71,902.3
2026-02-07T16:44:35+00:00,26.04,862.2
2026-02-07T16:44:37+00:00,25.64,878.7
2026-02-07T16:44:39+00:00,25.99,975.7
2026-02-07T16:44:41+00:00,26.0,924.9
2026-02-07T16:44:43+00:00,25.78,997.4
2026-02-07T16:44:45+00:00,25.21,968.1
2026-02-07T16:44:47+00:00,25.98,1000.9
2026-02-07T16:44:49+00:00,25.55,965.6
2026-02-07T16:44:51+00:00,25.84,1018.2
2026-02-07T16:44:53+00:00,26.0,853.5
2026-02-07T16:44:55+00:00,25.76,1034.4
2026-02-07T16:44:57+00:00,25.54,1022.8
2026-02-07T16:44:59+00:00,25.76,1086.1
2026-02-07T16:45:01+00:00,25.44,1141.9
2026-02-07T16:45:03+00:00,25.76,1097.0
2026-02-07T16:45:05+00:00,25.54,1092.6
2026-02-07T16:45:07+00:00,25.48,1341.7
2026-02-07T16:45:09+00:00,25.59,1696.5
2026-02-07T16:45:11+00:00,25.36,1149.2
2026-02-07T16:45:13+00:00,25.17,975.5
2026-02-07T16:45:15+00:00,25.59,844.5
2026-02-07T16:45:17+00:00,25.46,1632.5
2026-02-07T16:45:19+00:00,25.68,880.6
2026-02-07T16:45:21+00:00,25.74,673.9
2026-02-07T16:45:23+00:00,25.75,1368.2
2026-02-07T16:45:25+00:00,25.39,1078.8
2026-02-07T16:45:27+00:00,25.8,888.4
2026-02-07T16:45:29+00:00,25.9,1059.4
2026-02-07T16:45:31+00:00,25.52,1034.0
2026-02-07T16:45:33+00:00,26.0,1018.3
2026-02-07T16:45:35+00:00,25.6,1683.8
2026-02-07T16:45:37+00:00,25.96,950.2
2026-02-07T16:45:39+00:00,25.9,1005.0
2026-02-07T16:45:41+00:00,25.45,1543.7
2026-02-07T16:45:43+00:00,25.7,1036.8
2026-02-07T16:45:45+00:00,25.78,940.0
2026-02-07T16:45:47+00:00,25.67,948.6
2026-02-07T16:45:49+00:00,25.82,1603.8
2026-02-07T16:45:51+00:00,25.81,833.5
2026-02-07T16:45:53+00:00,25.74,892.9
2026-02-07T16:45:55+00:00,25.59,775.0
2026-02-07T16:45:57+00:00,26.03,819.0
2026-02-07T16:45:59+00:00,25.97,763.3
2026-02-07T16:46:01+00:00,25.93,803.0
2026-02-07T16:46:03+00:00,26.29,807.0
2026-02-07T16:46:05+00:00,25.74,759.7
2026-02-07T16:46:07+00:00,25.98,748.5
2026-02-07T16:46:09+00:00,25.95,780.1
2026-02-07T16:46:11+00:00,26.07,806.7
2026-02-07T16:46:13+00:00,26.32,736.2
2026-02-07T16:46:16+00:00,26.42,444.6
2026-02-07T16:46:18+00:00,26.52,741.1
2026-02-07T16:46:20+00:00,26.33,679.5
2026-02-07T16:46:22+00:00,26.77,724.8
2026-02-07T16:46:24+00:00,26.43,756.1
2026-02-07T16:46:26+00:00,26.98,647.5
2026-02-07T16:46:28+00:00,27.15,643.6
2026-02-07T16:46:30+00:00,27.1,773.3
2026-02-07T16:46:32+00:00,27.15,675.6
2026-02-07T16:46:34+00:00,26.69,724.7
2026-02-07T16:46:36+00:00,27.57,1056.5
2026-02-07T16:46:38+00:00,27.05,1016.4
2026-02-07T16:46:40+00:00,27.05,800.3
2026-02-07T16:46:42+00:00,27.33,653.2
2026-02-07T16:46:44+00:00,27.57,775.1
2026-02-07T16:46:46+00:00,27.18,421.3
2026-02-07T16:46:48+00:00,27.68,816.6
2026-02-07T16:46:50+00:00,27.82,824.2
2026-02-07T16:46:52+00:00,27.08,861.0
2026-02-07T16:46:54+00:00,27.73,729.9
2026-02-07T16:46:56+00:00,27.64,820.4
2026-02-07T16:46:58+00:00,27.57,841.9
2026-02-07T16:47:00+00:00,27.57,882.0
2026-02-07T16:47:02+00:00,28.26,894.9
2026-02-07T16:47:04+00:00,28.31,887.3
2026-02-07T16:47:06+00:00,28.21,875.9
2026-02-07T16:47:08+00:00,28.45,948.6
2026-02-07T16:47:10+00:00,28.15,870.3
2026-02-07T16:47:12+00:00,28.47,773.0
2026-02-07T16:47:14+00:00,28.62,1011.2
2026-02-07T16:47:16+00:00,28.28,956.6
2026-02-07T16:47:18+00:00,28.43,1264.7
2026-02-07T16:47:20+00:00,28.75,998.3
2026-02-07T16:47:22+00:00,28.88,1080.0
2026-02-07T16:47:24+00:00,28.57,1006.0
2026-02-07T16:47:26+00:00,29.12,999.8
2026-02-07T16:47:28+00:00,28.77,1003.6
2026-02-07T16:47:30+00:00,28.95,1025.3
2026-02-07T16:47:32+00:00,29.17,1081.3
2026-02-07T16:47:34+00:00,28.98,1091.4
2026-02-07T16:47:36+00:00,29.24,1066.0
2026-02-07T16:47:38+00:00,29.47,1082.5
2026-02-07T16:47:40+00:00,29.65,1103.0
2026-02-07T16:47:42+00:00,29.11,1078.7
2026-02-07T16:47:44+00:00,29.54,1076.7
2026-02-07T16:47:46+00:00,29.28,1079.6
2026-02-07T16:47:48+00:00,29.19,1061.1
2026-02-07T16:47:50+00:00,29.57,875.0
2026-02-07T16:47:52+00:00,29.37,993.6
2026-02-07T16:47:54+00:00,29.3,1055.2
2026-02-07T16:47:56+00:00,29.48,1021.6
2026-02-07T16:47:58+00:00,29.69,771.3
2026-02-07T16:48:00+00:00,29.68,1006.6
2026-02-07T16:48:02+00:00,29.96,1017.6
2026-02-07T16:48:04+00:00,29.67,915.4
2026-02-07T16:48:06+00:00,30.11,779.0
2026-02-07T16:48:08+00:00,29.8,999.3
2026-02-07T16:48:10+00:00,30.07,1396.9
2026-02-07T16:48:12+00:00,30.05,992.8
2026-02-07T16:48:14+00:00,29.93,901.8
2026-02-07T16:48:16+00:00,29.75,899.5
2026-02-07T16:48:18+00:00,30.51,936.2
2026-02-07T16:48:20+00:00,30.02,1467.7
2026-02-07T16:48:22+00:00,29.89,1546.7
2026-02-07T16:48:24+00:00,30.4,892.9
2026-02-07T16:48:26+00:00,30.04,864.2
2026-02-07T16:48:28+00:00,30.52,814.0
2026-02-07T16:48:30+00:00,30.55,845.4
2026-02-07T16:48:32+00:00,30.06,812.6
2026-02-07T16:48:34+00:00,30.19,720.7
2026-02-07T16:48:36+00:00,30.16,1111.8
2026-02-07T16:48:38+00:00,30.43,768.1
2026-02-07T16:48:40+00:00,30.74,1242.9
2026-02-07T16:48:42+00:00,30.17,764.1
2026-02-07T16:48:44+00:00,30.28,697.3
2026-02-07T16:48:46+00:00,30.32,748.8
2026-02-07T16:48:48+00:00,30.49,680.4
2026-02-07T16:48:50+00:00,30.56,765.2
2026-02-07T16:48:52+00:00,30.53,719.5
2026-02-07T16:48:54+00:00,30.66,692.6
2026-02-07T16:48:56+00:00,30.81,749.0
2026-02-07T16:48:58+00:00,30.79,668.1
2026-02-07T16:49:00+00:00,30.39,758.9
2026-02-07T16:49:02+00:00,30.66,730.6
2026-02-07T16:49:04+00:00,30.21,734.4
2026-02-07T16:49:06+00:00,30.46,723.5
2026-02-07T16:49:08+00:00,30.26,741.2
2026-02-07T16:49:10+00:00,30.07,718.8
2026-02-07T16:49:12+00:00,29.99,760.1
2026-02-07T16:49:14+00:00,30.43,770.4
2026-02-07T16:49:16+00:00,30.41,740.0
2026-02-07T16:49:18+00:00,31.0,809.0
2026-02-07T16:49:20+00:00,30.5,534.7
2026-02-07T16:49:22+00:00,30.36,817.3
2026-02-07T16:49:24+00:00,29.99,813.2
2026-02-07T16:49:26+00:00,30.1,850.1
2026-02-07T16:49:28+00:00,30.29,849.6
2026-02-07T16:49:30+00:00,30.54,920.3
2026-02-07T16:49:32+00:00,29.52,873.0
2026-02-07T16:49:34+00:00,29.84,985.4
2026-02-07T16:49:36+00:00,30.17,871.1
2026-02-07T16:49:38+00:00,30.05,1004.2
2026-02-07T16:49:41+00:00,30.04,616.8
2026-02-07T16:49:43+00:00,29.88,933.0
2026-02-07T16:49:45+00:00,29.49,1016.1
2026-02-07T16:49:47+00:00,29.78,1283.2
2026-02-07T16:49:49+00:00,30.26,1044.5
2026-02-07T16:49:51+00:00,29.52,990.7
2026-02-07T16:49:53+00:00,29.58,1112.3
2026-02-07T16:49:55+00:00,29.92,1060.3
2026-02-07T16:49:57+00:00,29.44,1016.3
2026-02-07T16:49:59+00:00,29.67,1035.1
2026-02-07T16:50:01+00:00,29.55,1076.3
2026-02-07T16:50:03+00:00,29.34,1035.4
2026-02-07T16:50:05+00:00,29.51,949.6
2026-02-07T16:50:07+00:00,29.56,1090.0
2026-02-07T16:50:09+00:00,29.0,1082.0
2026-02-07T16:50:11+00:00,29.21,1030.0
2026-02-07T16:50:13+00:00,28.78,1069.8
2026-02-07T16:50:15+00:00,28.9,1059.8
2026-02-07T16:50:17+00:00,29.45,1040.8
2026-02-07T16:50:19+00:00,28.85,1072.1
2026-02-07T16:50:21+00:00,28.69,1161.5
2026-02-07T16:50:23+00:00,28.91,1082.1
2026-02-07T16:50:25+00:00,28.31,1032.6
2026-02-07T16:50:27+00:00,28.6,996.6
2026-02-07T16:50:29+00:00,28.68,1016.6
2026-02-07T16:50:31+00:00,28.66,1019.6
2026-02-07T16:50:33+00:00,28.69,1438.8
2026-02-07T16:50:35+00:00,27.98,1017.5
2026-02-07T16:50:37+00:00,28.25,955.0
2026-02-07T16:50:39+00:00,27.72,1066.5
2026-02-07T16:50:41+00:00,28.2,959.8
2026-02-07T16:50:43+00:00,28.36,1385.0
2026-02-07T16:50:45+00:00,28.23,925.2
2026-02-07T16:50:47+00:00,27.8,917.7
2026-02-07T16:50:49+00:00,27.98,936.5
2026-02-07T16:50:51+00:00,27.94,857.2
2026-02-07T16:50:53+00:00,27.59,855.8
2026-02-07T16:50:55+00:00,27.68,832.8
2026-02-07T16:50:57+00:00,27.13,1424.4
2026-02-07T16:50:59+00:00,27.63,779.7
2026-02-07T16:51:01+00:00,27.98,872.0
2026-02-07T16:51:03+00:00,26.97,1454.6
2026-02-07T16:51:05+00:00,27.71,797.5
2026-02-07T16:51:07+00:00,27.21,789.0
2026-02-07T16:51:09+00:00,26.91,783.7
2026-02-07T16:51:11+00:00,27.16,514.9
2026-02-07T16:51:13+00:00,27.08,770.0
2026-02-07T16:51:15+00:00,26.84,802.3
2026-02-07T16:51:17+00:00,26.68,752.8
2026-02-07T16:51:19+00:00,27.43,756.1
2026-02-07T16:51:21+00:00,26.59,676.7
2026-02-07T16:51:23+00:00,26.58,646.9
2026-02-07T16:51:25+00:00,26.51,756.5
2026-02-07T16:51:27+00:00,26.58,712.8
2026-02-07T16:51:29+00:00,26.39,715.5
2026-02-07T16:51:31+00:00,26.56,646.9
2026-02-07T16:51:33+00:00,26.25,707.4
2026-02-07T16:51:35+00:00,26.81,1104.0
2026-02-07T16:51:37+00:00,26.41,777.2
2026-02-07T16:51:39+00:00,26.15,839.2
2026-02-07T16:51:41+00:00,25.83,731.6
2026-02-07T16:51:43+00:00,26.1,763.3
2026-02-07T16:51:45+00:00,25.8,714.2
2026-02-07T16:51:47+00:00,25.95,816.2
2026-02-07T16:51:49+00:00,25.83,757.9
2026-02-07T16:51:51+00:00,25.99,839.1
2026-02-07T16:51:53+00:00,26.32,762.3
2026-02-07T16:51:55+00:00,25.79,863.8
2026-02-07T16:51:57+00:00,25.58,730.9
2026-02-07T16:51:59+00:00,25.65,876.8
2026-02-07T16:52:01+00:00,25.85,836.6
2026-02-07T16:52:03+00:00,26.06,884.6
2026-02-07T16:52:05+00:00,25.92,871.9
2026-02-07T16:52:07+00:00,25.63,849.5
2026-02-07T16:52:09+00:00,25.48,503.9
2026-02-07T16:52:11+00:00,25.48,936.0
2026-02-07T16:52:14+00:00,25.8,921.5
2026-02-07T16:52:16+00:00,25.37,953.1
2026-02-07T16:52:18+00:00,25.33,925.6
2026-02-07T16:52:20+00:00,25.78,989.8
2026-02-07T16:52:22+00:00,25.7,1015.7
2026-02-07T16:52:24+00:00,25.65,940.8
2026-02-07T16:52:26+00:00,25.55,1049.4
2026-02-07T16:52:28+00:00,24.96,1038.4
2026-02-07T16:52:30+00:00,25.84,757.9
2026-02-07T16:52:32+00:00,25.51,1453.6
2026-02-07T16:52:34+00:00,25.39,1027.2
2026-02-07T16:52:36+00:00,25.43,1065.1
2026-02-07T16:52:38+00:00,25.51,1082.1
2026-02-07T16:52:40+00:00,25.45,1147.1
2026-02-07T16:52:42+00:00,25.96,946.6
2026-02-07T16:52:44+00:00,25.62,1099.7
2026-02-07T16:52:46+00:00,25.74,1077.2
2026-02-07T16:52:48+00:00,25.78,1066.4
2026-02-07T16:52:50+00:00,25.74,704.0
2026-02-07T16:52:52+00:00,25.67,1096.8
2026-02-07T16:52:54+00:00,25.47,1045.1
2026-02-07T16:52:56+00:00,25.74,1088.4
2026-02-07T16:52:58+00:00,25.86,1012.3
2026-02-07T16:53:00+00:00,25.56,1018.4
2026-02-07T16:53:02+00:00,25.67,997.3
2026-02-07T16:53:04+00:00,25.85,1072.0
2026-02-07T16:53:06+00:00,25.96,1060.2
2026-02-07T16:53:08+00:00,26.16,1021.5
2026-02-07T16:53:10+00:00,25.4,937.1
2026-02-07T16:53:12+00:00,25.75,970.2
2026-02-07T16:53:14+00:00,25.86,946.7
2026-02-07T16:53:16+00:00,25.75,982.6
2026-02-07T16:53:18+00:00,25.71,967.5
2026-02-07T16:53:20+00:00,25.56,849.3
2026-02-07T16:53:22+00:00,26.18,846.9
2026-02-07T16:53:24+00:00,26.04,946.6
2026-02-07T16:53:26+00:00,25.82,893.1
2026-02-07T16:53:28+00:00,26.48,854.9
2026-02-07T16:53:30+00:00,26.26,886.0
2026-02-07T16:53:32+00:00,26.06,861.3
2026-02-07T16:53:34+00:00,26.34,861.1
2026-02-07T16:53:36+00:00,26.58,828.6
2026-02-07T16:53:38+00:00,26.11,1280.2
2026-02-07T16:53:40+00:00,26.19,1384.4
2026-02-07T16:53:42+00:00,25.93,783.4
2026-02-07T16:53:44+00:00,26.54,701.1
2026-02-07T16:53:46+00:00,26.72,1388.7
2026-02-07T16:53:48+00:00,27.08,730.8
2026-02-07T16:53:50+00:00,26.69,739.0
2026-02-07T16:53:52+00:00,26.65,663.1
2026-02-07T16:53:54+00:00,26.9,707.1
2026-02-07T16:53:56+00:00,26.99,1057.9
2026-02-07T16:53:58+00:00,27.21,723.5
2026-02-07T16:54:00+00:00,27.15,698.3
2026-02-07T16:54:02+00:00,27.55,689.7
2026-02-07T16:54:04+00:00,27.36,761.1
2026-02-07T16:54:06+00:00,27.2,738.0
2026-02-07T16:54:08+00:00,27.24,748.4
2026-02-07T16:54:10+00:00,27.82,761.1
2026-02-07T16:54:12+00:00,27.47,756.4
2026-02-07T16:54:14+00:00,27.73,747.7
2026-02-07T16:54:16+00:00,27.7,843.7
2026-02-07T16:54:18+00:00,27.64,777.0
2026-02-07T16:54:20+00:00,27.7,780.2
2026-02-07T16:54:22+00:00,28.02,765.7
2026-02-07T16:54:24+00:00,28.02,885.2
2026-02-07T16:54:26+00:00,28.16,791.0
2026-02-07T16:54:28+00:00,28.37,857.4
2026-02-07T16:54:30+00:00,27.37,1388.0
2026-02-07T16:54:32+00:00,28.26,827.0
2026-02-07T16:54:34+00:00,28.12,884.5
2026-02-07T16:54:36+00:00,28.19,877.0
2026-02-07T16:54:38+00:00,28.73,862.0
2026-02-07T16:54:40+00:00,28.77,881.3
2026-02-07T16:54:42+00:00,28.17,945.2
2026-02-07T16:54:44+00:00,28.76,888.6
2026-02-07T16:54:46+00:00,28.5,978.2
2026-02-07T16:54:48+00:00,28.93,969.7
2026-02-07T16:54:50+00:00,28.88,946.8
2026-02-07T16:54:52+00:00,28.54,1046.8
2026-02-07T16:54:54+00:00,28.61,1040.3
2026-02-07T16:54:57+00:00,28.85,1040.5
2026-02-07T16:54:59+00:00,29.26,1063.1
2026-02-07T16:55:01+00:00,29.26,1007.2
2026-02-07T16:55:03+00:00,29.57,1021.3
2026-02-07T16:55:05+00:00,28.82,1070.2
2026-02-07T16:55:07+00:00,29.41,679.1
2026-02-07T16:55:09+00:00,29.55,975.5
2026-02-07T16:55:11+00:00,29.64,1029.8
2026-02-07T16:55:13+00:00,29.29,1101.8
2026-02-07T16:55:15+00:00,29.62,987.3
2026-02-07T16:55:17+00:00,29.43,1100.1
2026-02-07T16:55:19+00:00,29.56,1091.4
2026-02-07T16:55:21+00:00,29.73,1110.6
2026-02-07T16:55:23+00:00,29.87,1074.1
2026-02-07T16:55:25+00:00,29.67,1125.9
2026-02-07T16:55:27+00:00,30.16,1093.4
2026-02-07T16:55:29+00:00,29.66,1055.6
2026-02-07T16:55:31+00:00,29.82,1047.8
2026-02-07T16:55:33+00:00,29.86,1010.8
2026-02-07T16:55:35+00:00,30.6,1059.0
2026-02-07T16:55:37+00:00,29.91,1003.8
2026-02-07T16:55:39+00:00,30.06,1037.3
2026-02-07T16:55:41+00:00,30.14,1032.2
2026-02-07T16:55:43+00:00,29.74,1033.9
2026-02-07T16:55:45+00:00,30.31,820.9
2026-02-07T16:55:47+00:00,29.76,973.4
2026-02-07T16:55:49+00:00,30.57,910.7
2026-02-07T16:55:51+00:00,30.31,903.4
2026-02-07T16:55:53+00:00,30.35,907.2
2026-02-07T16:55:55+00:00,30.24,860.4
2026-02-07T16:55:57+00:00,30.28,952.1
2026-02-07T16:55:59+00:00,30.36,873.4
2026-02-07T16:56:01+00:00,29.99,842.3
2026-02-07T16:56:03+00:00,30.57,817.5
2026-02-07T16:56:05+00:00,30.09,866.2
2026-02-07T16:56:07+00:00,30.04,845.6
2026-02-07T16:56:09+00:00,30.31,775.7
2026-02-07T16:56:11+00:00,30.33,833.1
2026-02-07T16:56:13+00:00,29.83,734.7
2026-02-07T16:56:15+00:00,30.74,754.0
2026-02-07T16:56:17+00:00,30.42,783.6
2026-02-07T16:56:19+00:00,30.79,750.5
2026-02-07T16:56:21+00:00,30.56,813.4
2026-02-07T16:56:23+00:00,30.35,730.0
2026-02-07T16:56:25+00:00,30.08,727.9
2026-02-07T16:56:27+00:00,30.23,705.2
2026-02-07T16:56:29+00:00,30.73,761.5
2026-02-07T16:56:31+00:00,30.83,709.4
2026-02-07T16:56:33+00:00,30.38,782.8
2026-02-07T16:56:35+00:00,30.32,1437.4
2026-02-07T16:56:37+00:00,30.59,653.0
2026-02-07T16:56:39+00:00,30.56,712.5
2026-02-07T16:56:41+00:00,30.15,713.5
2026-02-07T16:56:43+00:00,30.4,806.5
2026-02-07T16:56:45+00:00,30.49,731.1
2026-02-07T16:56:47+00:00,30.49,765.5
2026-02-07T16:56:49+00:00,30.31,774.6
2026-02-07T16:56:51+00:00,30.46,766.3
2026-02-07T16:56:53+00:00,30.01,573.8
2026-02-07T16:56:55+00:00,29.98,807.2
2026-02-07T16:56:57+00:00,29.66,751.2
2026-02-07T16:56:59+00:00,29.77,823.5
2026-02-07T16:57:01+00:00,29.71,853.7
2026-02-07T16:57:03+00:00,30.32,882.6
2026-02-07T16:57:05+00:00,30.21,1379.7
2026-02-07T16:57:07+00:00,29.99,840.1
2026-02-07T16:57:09+00:00,29.85,938.9
2026-02-07T16:57:11+00:00,30.13,635.1
2026-02-07T16:57:13+00:00,29.94,917.4
2026-02-07T16:57:15+00:00,29.6,941.4
2026-02-07T16:57:17+00:00,30.29,1014.3
2026-02-07T16:57:19+00:00,29.78,944.5
2026-02-07T16:57:21+00:00,29.41,992.6
2026-02-07T16:57:23+00:00,29.46,1044.1
2026-02-07T16:57:25+00:00,29.56,1019.7
2026-02-07T16:57:27+00:00,29.43,987.2
2026-02-07T16:57:29+00:00,28.99,1017.8
2026-02-07T16:57:31+00:00,29.38,1072.9
2026-02-07T16:57:33+00:00,29.25,1063.9
2026-02-07T16:57:35+00:00,29.14,1043.4
2026-02-07T16:57:37+00:00,28.82,1112.4
2026-02-07T16:57:39+00:00,28.95,1454.4
2026-02-07T16:57:42+00:00,28.85,1448.8
2026-02-07T16:57:44+00:00,29.1,1086.9
2026-02-07T16:57:46+00:00,29.07,1076.0
2026-02-07T16:57:48+00:00,28.59,1302.7
2026-02-07T16:57:50+00:00,28.4,1164.0
2026-02-07T16:57:52+00:00,28.24,1105.6
2026-02-07T16:57:54+00:00,28.54,1699.1
2026-02-07T16:57:56+00:00,28.26,1047.2
2026-02-07T16:57:58+00:00,28.46,1058.0
2026-02-07T16:58:00+00:00,27.98,1124.7
2026-02-07T16:58:02+00:00,27.88,995.3
2026-02-07T16:58:04+00:00,27.88,990.1
2026-02-07T16:58:06+00:00,27.8,1079.8
2026-02-07T16:58:08+00:00,27.48,991.3
2026-02-07T16:58:10+00:00,27.82,1004.7
2026-02-07T16:58:12+00:00,27.62,957.9
2026-02-07T16:58:14+00:00,28.01,1021.9
2026-02-07T16:58:16+00:00,27.58,982.7
2026-02-07T16:58:18+00:00,27.77,881.8
2026-02-07T16:58:20+00:00,27.58,992.8
2026-02-07T16:58:22+00:00,27.2,945.7
2026-02-07T16:58:24+00:00,27.12,923.9
2026-02-07T16:58:26+00:00,27.63,871.8
2026-02-07T16:58:28+00:00,27.18,900.3
2026-02-07T16:58:30+00:00,27.38,826.0
2026-02-07T16:58:32+00:00,27.35,836.4
2026-02-07T16:58:34+00:00,27.48,809.4
2026-02-07T16:58:36+00:00,27.41,792.5
2026-02-07T16:58:38+00:00,26.98,1380.8
2026-02-07T16:58:40+00:00,27.05,836.9
2026-02-07T16:58:42+00:00,27.27,868.3
2026-02-07T16:58:44+00:00,26.6,685.9
2026-02-07T16:58:46+00:00,26.64,768.2
2026-02-07T16:58:48+00:00,27.21,586.0
2026-02-07T16:58:50+00:00,26.86,724.1
2026-02-07T16:58:52+00:00,26.81,698.2
2026-02-07T16:58:54+00:00,26.47,758.4
2026-02-07T16:58:56+00:00,26.16,670.5
2026-02-07T16:58:58+00:00,26.51,1145.1
2026-02-07T16:59:00+00:00,26.46,735.8
2026-02-07T16:59:02+00:00,26.17,722.0
2026-02-07T16:59:04+00:00,26.19,756.7
2026-02-07T16:59:06+00:00,26.38,767.7
2026-02-07T16:59:08+00:00,26.31,755.8
2026-02-07T16:59:10+00:00,26.24,710.7
2026-02-07T16:59:12+00:00,26.23,773.9
2026-02-07T16:59:14+00:00,26.26,687.0
2026-02-07T16:59:16+00:00,26.11,749.3
2026-02-07T16:59:18+00:00,26.08,742.1
2026-02-07T16:59:20+00:00,25.63,770.5
2026-02-07T16:59:22+00:00,26.03,825.6
2026-02-07T16:59:24+00:00,25.8,798.5
2026-02-07T16:59:26+00:00,25.95,821.9
2026-02-07T16:59:28+00:00,25.45,853.1
2026-02-07T16:59:30+00:00,25.51,801.4
2026-02-07T16:59:32+00:00,25.48,1173.4
2026-02-07T16:59:34+00:00,25.52,830.0
2026-02-07T16:59:36+00:00,25.34,880.5
2026-02-07T16:59:38+00:00,25.86,916.4
2026-02-07T16:59:40+00:00,25.41,875.4
2026-02-07T16:59:42+00:00,25.64,891.0
2026-02-07T16:59:44+00:00,25.09,906.6
2026-02-07T16:59:46+00:00,25.58,899.5
2026-02-07T16:59:48+00:00,25.63,906.4
2026-02-07T16:59:50+00:00,25.19,716.4
2026-02-07T16:59:52+00:00,25.67,933.2
2026-02-07T16:59:54+00:00,25.82,1351.0
2026-02-07T16:59:56+00:00,25.68,891.4
2026-02-07T16:59:58+00:00,25.76,1013.5
2026-02-07T17:00:00+00:00,25.04,1006.2
2026-02-07T17:00:02+00:00,25.84,981.0
2026-02-07T17:00:04+00:00,25.36,1051.3
2026-02-07T17:00:06+00:00,25.5,1053.3
2026-02-07T17:00:08+00:00,25.51,1496.6
2026-02-07T17:00:10+00:00,25.72,1030.6
2026-02-07T17:00:12+00:00,25.71,1074.9
2026-02-07T17:00:14+00:00,25.41,1124.3
2026-02-07T17:00:16+00:00,25.73,1065.1
2026-02-07T17:00:18+00:00,25.75,1145.1
2026-02-07T17:00:20+00:00,25.45,1027.7
2026-02-07T17:00:22+00:00,25.37,870.8
2026-02-07T17:00:24+00:00,26.25,1076.3
2026-02-07T17:00:26+00:00,26.13,1011.2
2026-02-07T17:00:28+00:00,25.73,1036.6
2026-02-07T17:00:31+00:00,25.98,981.6
2026-02-07T17:00:33+00:00,25.42,1085.8
2026-02-07T17:00:35+00:00,25.86,887.8
2026-02-07T17:00:37+00:00,25.83,990.0
2026-02-07T17:00:39+00:00,25.65,1030.1
2026-02-07T17:00:41+00:00,26.12,1029.7
2026-02-07T17:00:43+00:00,26.24,965.9
2026-02-07T17:00:45+00:00,26.07,1041.4
2026-02-07T17:00:47+00:00,26.44,681.5
2026-02-07T17:00:49+00:00,26.24,1012.5
2026-02-07T17:00:51+00:00,25.96,962.5
2026-02-07T17:00:53+00:00,25.81,926.6
2026-02-07T17:00:55+00:00,26.3,1439.7
2026-02-07T17:00:57+00:00,26.06,994.7
2026-02-07T17:00:59+00:00,26.74,966.2
2026-02-07T17:01:01+00:00,26.74,850.5
2026-02-07T17:01:03+00:00,26.95,835.9
2026-02-07T17:01:05+00:00,26.39,918.6
2026-02-07T17:01:07+00:00,26.31,802.0
2026-02-07T17:01:09+00:00,26.53,850.7
2026-02-07T17:01:11+00:00,26.93,827.6
2026-02-07T17:01:13+00:00,26.45,788.7
2026-02-07T17:01:15+00:00,27.23,848.5
2026-02-07T17:01:17+00:00,26.5,771.5
2026-02-07T17:01:19+00:00,26.55,782.0
2026-02-07T17:01:21+00:00,27.17,736.0
2026-02-07T17:01:23+00:00,27.27,774.7
2026-02-07T17:01:25+00:00,27.39,769.3
2026-02-07T17:01:27+00:00,27.37,667.3
2026-02-07T17:01:29+00:00,27.15,754.1
2026-02-07T17:01:31+00:00,27.56,693.2
2026-02-07T17:01:33+00:00,26.86,695.9
2026-02-07T17:01:35+00:00,27.87,765.2
2026-02-07T17:01:37+00:00,27.51,688.1
2026-02-07T17:01:39+00:00,27.75,773.7
2026-02-07T17:01:41+00:00,27.77,692.0
2026-02-07T17:01:43+00:00,27.67,701.4
2026-02-07T17:01:45+00:00,28.12,969.5
2026-02-07T17:01:47+00:00,27.98,709.5
2026-02-07T17:01:49+00:00,27.98,788.0
2026-02-07T17:01:51+00:00,27.97,746.9
2026-02-07T17:01:53+00:00,28.04,778.1
2026-02-07T17:01:55+00:00,28.2,855.2
2026-02-07T17:01:57+00:00,28.01,782.8
2026-02-07T17:01:59+00:00,28.86,824.8
2026-02-07T17:02:01+00:00,28.56,783.2
2026-02-07T17:02:03+00:00,28.53,775.5
2026-02-07T17:02:05+00:00,28.29,784.0
2026-02-07T17:02:07+00:00,28.77,880.8
2026-02-07T17:02:09+00:00,29.0,850.6
2026-02-07T17:02:11+00:00,28.85,903.7
2026-02-07T17:02:13+00:00,28.98,946.6
2026-02-07T17:02:15+00:00,28.78,858.3
2026-02-07T17:02:17+00:00,28.89,931.6
2026-02-07T17:02:19+00:00,29.31,964.0
2026-02-07T17:02:21+00:00,29.64,962.3
